tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_kelamin,wilayah,jumlah
2019,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,BODETABEK,12
2019,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,BODETABEK,6
2019,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,BODETABEK,17
2019,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,BODETABEK,8
2019,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,BODETABEK,6
2019,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,BODETABEK,15
2019,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,BODETABEK,12
2019,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,BODETABEK,21
2019,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,BODETABEK,18
2019,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,BODETABEK,29
2019,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,BODETABEK,19
2019,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,BODETABEK,29
2019,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,BODETABEK,22
2019,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,BODETABEK,23
2019,JAKARTA PUSAT,SENEN,SENEN,Laki-Laki,BODETABEK,2
2019,JAKARTA PUSAT,SENEN,KENARI,Laki-Laki,BODETABEK,8
2019,JAKARTA PUSAT,SENEN,PASEBAN,Laki-Laki,BODETABEK,22
2019,JAKARTA PUSAT,SENEN,KRAMAT,Laki-Laki,BODETABEK,15
2019,JAKARTA PUSAT,SENEN,KWITANG,Laki-Laki,BODETABEK,12
2019,JAKARTA PUSAT,SENEN,BUNGUR,Laki-Laki,BODETABEK,5
2019,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,BODETABEK,6
2019,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,BODETABEK,21
2019,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,BODETABEK,13
2019,JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,BODETABEK,16
2019,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,BODETABEK,17
2019,JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,BODETABEK,2
2019,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,BODETABEK,2
2019,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,BODETABEK,13
2019,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,BODETABEK,1
2019,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,BODETABEK,20
2019,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,BODETABEK,12
2019,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,BODETABEK,27
2019,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,BODETABEK,33
2019,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,BODETABEK,21
2019,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,BODETABEK,9
2019,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,BODETABEK,28
2019,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,BODETABEK,12
2019,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,BODETABEK,11
2019,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,BODETABEK,25
2019,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-Laki,BODETABEK,42
2019,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-Laki,BODETABEK,21
2019,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-Laki,BODETABEK,9
2019,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-Laki,BODETABEK,30
2019,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-Laki,BODETABEK,12
2019,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-Laki,BODETABEK,14
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-Laki,BODETABEK,50
2019,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-Laki,BODETABEK,32
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-Laki,BODETABEK,19
2019,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-Laki,BODETABEK,48
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-Laki,BODETABEK,27
2019,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-Laki,BODETABEK,28
2019,JAKARTA UTARA,KOJA,KOJA,Laki-Laki,BODETABEK,17
2019,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-Laki,BODETABEK,50
2019,JAKARTA UTARA,KOJA,LAGOA,Laki-Laki,BODETABEK,45
2019,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-Laki,BODETABEK,26
2019,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-Laki,BODETABEK,28
2019,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-Laki,BODETABEK,27
2019,JAKARTA UTARA,CILINCING,CILINCING,Laki-Laki,BODETABEK,37
2019,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-Laki,BODETABEK,39
2019,JAKARTA UTARA,CILINCING,MARUNDA,Laki-Laki,BODETABEK,26
2019,JAKARTA UTARA,CILINCING,KALI BARU,Laki-Laki,BODETABEK,29
2019,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-Laki,BODETABEK,21
2019,JAKARTA UTARA,CILINCING,ROROTAN,Laki-Laki,BODETABEK,70
2019,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-Laki,BODETABEK,51
2019,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-Laki,BODETABEK,15
2019,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-Laki,BODETABEK,38
2019,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-Laki,BODETABEK,15
2019,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Laki-Laki,BODETABEK,19
2019,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Laki-Laki,BODETABEK,17
2019,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Laki-Laki,BODETABEK,15
2019,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Laki-Laki,BODETABEK,25
2019,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Laki-Laki,BODETABEK,61
2019,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Laki-Laki,BODETABEK,28
2019,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Laki-Laki,BODETABEK,24
2019,JAKARTA BARAT,CENGKARENG,KAPUK,Laki-Laki,BODETABEK,59
2019,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Laki-Laki,BODETABEK,34
2019,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Laki-Laki,BODETABEK,10
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Laki-Laki,BODETABEK,6
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-Laki,BODETABEK,20
2019,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Laki-Laki,BODETABEK,11
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Laki-Laki,BODETABEK,11
2019,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Laki-Laki,BODETABEK,11
2019,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Laki-Laki,BODETABEK,23
2019,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Laki-Laki,BODETABEK,3
2019,JAKARTA BARAT,TAMAN SARI,KRUKUT,Laki-Laki,BODETABEK,13
2019,JAKARTA BARAT,TAMAN SARI,MAPHAR,Laki-Laki,BODETABEK,10
2019,JAKARTA BARAT,TAMAN SARI,TANGKI,Laki-Laki,BODETABEK,1
2019,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Laki-Laki,BODETABEK,2
2019,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Laki-Laki,BODETABEK,10
2019,JAKARTA BARAT,TAMAN SARI,GLODOK,Laki-Laki,BODETABEK,2
2019,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Laki-Laki,BODETABEK,4
2019,JAKARTA BARAT,TAMBORA,TAMBORA,Laki-Laki,BODETABEK,3
2019,JAKARTA BARAT,TAMBORA,KALI ANYAR,Laki-Laki,BODETABEK,22
2019,JAKARTA BARAT,TAMBORA,DURI UTARA,Laki-Laki,BODETABEK,4
2019,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Laki-Laki,BODETABEK,10
2019,JAKARTA BARAT,TAMBORA,KERENDANG,Laki-Laki,BODETABEK,8
2019,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Laki-Laki,BODETABEK,21
2019,JAKARTA BARAT,TAMBORA,ANGKE,Laki-Laki,BODETABEK,15
2019,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Laki-Laki,BODETABEK,12
2019,JAKARTA BARAT,TAMBORA,PEKOJAN,Laki-Laki,BODETABEK,11
2019,JAKARTA BARAT,TAMBORA,DURI SELATAN,Laki-Laki,BODETABEK,2
2019,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Laki-Laki,BODETABEK,30
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Laki-Laki,BODETABEK,27
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Laki-Laki,BODETABEK,29
2019,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Laki-Laki,BODETABEK,12
2019,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Laki-Laki,BODETABEK,31
2019,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Laki-Laki,BODETABEK,20
2019,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Laki-Laki,BODETABEK,18
2019,JAKARTA BARAT,KALI DERES,KALIDERES,Laki-Laki,BODETABEK,54
2019,JAKARTA BARAT,KALI DERES,SEMANAN,Laki-Laki,BODETABEK,86
2019,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Laki-Laki,BODETABEK,50
2019,JAKARTA BARAT,KALI DERES,KAMAL,Laki-Laki,BODETABEK,18
2019,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Laki-Laki,BODETABEK,30
2019,JAKARTA BARAT,PALMERAH,PALMERAH,Laki-Laki,BODETABEK,43
2019,JAKARTA BARAT,PALMERAH,SLIPI,Laki-Laki,BODETABEK,9
2019,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Laki-Laki,BODETABEK,16
2019,JAKARTA BARAT,PALMERAH,JATI PULO,Laki-Laki,BODETABEK,24
2019,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Laki-Laki,BODETABEK,32
2019,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Laki-Laki,BODETABEK,24
2019,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Laki-Laki,BODETABEK,34
2019,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Laki-Laki,BODETABEK,37
2019,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Laki-Laki,BODETABEK,35
2019,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Laki-Laki,BODETABEK,33
2019,JAKARTA BARAT,KEMBANGAN,JOGLO,Laki-Laki,BODETABEK,57
2019,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Laki-Laki,BODETABEK,15
2019,JAKARTA SELATAN,TEBET,TEBET TIMUR,Laki-Laki,BODETABEK,19
2019,JAKARTA SELATAN,TEBET,TEBET BARAT,Laki-Laki,BODETABEK,12
2019,JAKARTA SELATAN,TEBET,MENTENG DALAM,Laki-Laki,BODETABEK,20
2019,JAKARTA SELATAN,TEBET,KEBON BARU,Laki-Laki,BODETABEK,36
2019,JAKARTA SELATAN,TEBET,BUKIT DURI,Laki-Laki,BODETABEK,18
2019,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Laki-Laki,BODETABEK,25
2019,JAKARTA SELATAN,TEBET,MANGGARAI,Laki-Laki,BODETABEK,17
2019,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Laki-Laki,BODETABEK,2
2019,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Laki-Laki,BODETABEK,2
2019,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Laki-Laki,BODETABEK,12
2019,JAKARTA SELATAN,SETIA BUDI,KARET,Laki-Laki,BODETABEK,9
2019,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Laki-Laki,BODETABEK,19
2019,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Laki-Laki,BODETABEK,20
2019,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Laki-Laki,BODETABEK,1
2019,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Laki-Laki,BODETABEK,3
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Laki-Laki,BODETABEK,13
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Laki-Laki,BODETABEK,7
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Laki-Laki,BODETABEK,25
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Laki-Laki,BODETABEK,22
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Laki-Laki,BODETABEK,12
2019,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Laki-Laki,BODETABEK,25
2019,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Laki-Laki,BODETABEK,26
2019,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Laki-Laki,BODETABEK,19
2019,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Laki-Laki,BODETABEK,31
2019,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Laki-Laki,BODETABEK,70
2019,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Laki-Laki,BODETABEK,26
2019,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Laki-Laki,BODETABEK,45
2019,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Laki-Laki,BODETABEK,39
2019,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Laki-Laki,BODETABEK,58
2019,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Laki-Laki,BODETABEK,40
2019,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Laki-Laki,BODETABEK,32
2019,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Laki-Laki,BODETABEK,43
2019,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Laki-Laki,BODETABEK,28
2019,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Laki-Laki,BODETABEK,42
2019,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Laki-Laki,BODETABEK,41
2019,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Laki-Laki,BODETABEK,45
2019,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Laki-Laki,BODETABEK,12
2019,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Laki-Laki,BODETABEK,20
2019,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Laki-Laki,BODETABEK,3
2019,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Laki-Laki,BODETABEK,4
2019,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Laki-Laki,BODETABEK,8
2019,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Laki-Laki,BODETABEK,1
2019,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Laki-Laki,BODETABEK,4
2019,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Laki-Laki,BODETABEK,3
2019,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Laki-Laki,BODETABEK,2
2019,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Laki-Laki,BODETABEK,10
2019,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Laki-Laki,BODETABEK,33
2019,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Laki-Laki,BODETABEK,26
2019,JAKARTA SELATAN,PANCORAN,PANCORAN,Laki-Laki,BODETABEK,10
2019,JAKARTA SELATAN,PANCORAN,KALIBATA,Laki-Laki,BODETABEK,31
2019,JAKARTA SELATAN,PANCORAN,RAWA JATI,Laki-Laki,BODETABEK,24
2019,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Laki-Laki,BODETABEK,23
2019,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Laki-Laki,BODETABEK,20
2019,JAKARTA SELATAN,PANCORAN,CIKOKO,Laki-Laki,BODETABEK,13
2019,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Laki-Laki,BODETABEK,52
2019,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Laki-Laki,BODETABEK,81
2019,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Laki-Laki,BODETABEK,36
2019,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Laki-Laki,BODETABEK,54
2019,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Laki-Laki,BODETABEK,33
2019,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Laki-Laki,BODETABEK,40
2019,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Laki-Laki,BODETABEK,30
2019,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Laki-Laki,BODETABEK,80
2019,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Laki-Laki,BODETABEK,77
2019,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Laki-Laki,BODETABEK,44
2019,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Laki-Laki,BODETABEK,46
2019,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Laki-Laki,BODETABEK,16
2019,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Laki-Laki,BODETABEK,19
2019,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Laki-Laki,BODETABEK,15
2019,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Laki-Laki,BODETABEK,16
2019,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Laki-Laki,BODETABEK,18
2019,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Laki-Laki,BODETABEK,25
2019,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Laki-Laki,BODETABEK,17
2019,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Laki-Laki,BODETABEK,35
2019,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Laki-Laki,BODETABEK,31
2019,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Laki-Laki,BODETABEK,31
2019,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Laki-Laki,BODETABEK,18
2019,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Laki-Laki,BODETABEK,29
2019,JAKARTA TIMUR,PULO GADUNG,JATI,Laki-Laki,BODETABEK,11
2019,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Laki-Laki,BODETABEK,22
2019,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Laki-Laki,BODETABEK,29
2019,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Laki-Laki,BODETABEK,10
2019,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Laki-Laki,BODETABEK,13
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Laki-Laki,BODETABEK,28
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Laki-Laki,BODETABEK,39
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Laki-Laki,BODETABEK,53
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Laki-Laki,BODETABEK,30
2019,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Laki-Laki,BODETABEK,32
2019,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Laki-Laki,BODETABEK,35
2019,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Laki-Laki,BODETABEK,17
2019,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Laki-Laki,BODETABEK,44
2019,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Laki-Laki,BODETABEK,24
2019,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Laki-Laki,BODETABEK,34
2019,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Laki-Laki,BODETABEK,33
2019,JAKARTA TIMUR,PASAR REBO,GEDONG,Laki-Laki,BODETABEK,35
2019,JAKARTA TIMUR,PASAR REBO,BARU,Laki-Laki,BODETABEK,40
2019,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Laki-Laki,BODETABEK,82
2019,JAKARTA TIMUR,PASAR REBO,KALISARI,Laki-Laki,BODETABEK,91
2019,JAKARTA TIMUR,PASAR REBO,PEKAYON,Laki-Laki,BODETABEK,116
2019,JAKARTA TIMUR,CAKUNG,JATINEGARA,Laki-Laki,BODETABEK,75
2019,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Laki-Laki,BODETABEK,32
2019,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Laki-Laki,BODETABEK,133
2019,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Laki-Laki,BODETABEK,106
2019,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Laki-Laki,BODETABEK,180
2019,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Laki-Laki,BODETABEK,88
2019,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Laki-Laki,BODETABEK,67
2019,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Laki-Laki,BODETABEK,54
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Laki-Laki,BODETABEK,56
2019,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Laki-Laki,BODETABEK,63
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Laki-Laki,BODETABEK,109
2019,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Laki-Laki,BODETABEK,30
2019,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Laki-Laki,BODETABEK,35
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Laki-Laki,BODETABEK,52
2019,JAKARTA TIMUR,MAKASAR,MAKASAR,Laki-Laki,BODETABEK,33
2019,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Laki-Laki,BODETABEK,20
2019,JAKARTA TIMUR,MAKASAR,KEBON PALA,Laki-Laki,BODETABEK,50
2019,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Laki-Laki,BODETABEK,17
2019,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Laki-Laki,BODETABEK,65
2019,JAKARTA TIMUR,CIRACAS,CIRACAS,Laki-Laki,BODETABEK,153
2019,JAKARTA TIMUR,CIRACAS,CIBUBUR,Laki-Laki,BODETABEK,189
2019,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Laki-Laki,BODETABEK,113
2019,JAKARTA TIMUR,CIRACAS,SUSUKAN,Laki-Laki,BODETABEK,77
2019,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Laki-Laki,BODETABEK,61
2019,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Laki-Laki,BODETABEK,46
2019,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Laki-Laki,BODETABEK,48
2019,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Laki-Laki,BODETABEK,69
2019,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Laki-Laki,BODETABEK,48
2019,JAKARTA TIMUR,CIPAYUNG,SETU,Laki-Laki,BODETABEK,39
2019,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Laki-Laki,BODETABEK,33
2019,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Laki-Laki,BODETABEK,77
2019,JAKARTA TIMUR,CIPAYUNG,CEGER,Laki-Laki,BODETABEK,20
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Laki-Laki,LUAR JABODETABEK,2
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Laki-Laki,LUAR JABODETABEK,1
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Laki-Laki,LUAR JABODETABEK,8
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Laki-Laki,LUAR JABODETABEK,1
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Laki-Laki,LUAR JABODETABEK,7
2019,JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-Laki,LUAR JABODETABEK,2
2019,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-Laki,LUAR JABODETABEK,9
2019,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-Laki,LUAR JABODETABEK,11
2019,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-Laki,LUAR JABODETABEK,21
2019,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-Laki,LUAR JABODETABEK,5
2019,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,LUAR JABODETABEK,10
2019,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,LUAR JABODETABEK,6
2019,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,LUAR JABODETABEK,13
2019,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,LUAR JABODETABEK,6
2019,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,LUAR JABODETABEK,5
2019,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,LUAR JABODETABEK,17
2019,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,LUAR JABODETABEK,10
2019,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,LUAR JABODETABEK,13
2019,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,LUAR JABODETABEK,12
2019,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,LUAR JABODETABEK,18
